省级,地级,县市,总人口,年轻人口(20-39),高等教育人口,年轻人比例,高等教育人口比例,市总人口,县市人口比例
福建省,三明市,三明市,2503388,804811,178017,0.321488718,0.071110431,2503388,1
福建省,三明市,梅列区,176539,63418,29934,0.359229405,0.169560267,2503388,0.070520031
福建省,三明市,三元区,198958,70463,25605,0.354160175,0.128695504,2503388,0.079475495
福建省,三明市,明溪县,102667,32892,5926,0.320375583,0.057720592,2503388,0.041011222
福建省,三明市,清流县,136248,46183,8600,0.338962774,0.063120193,2503388,0.054425443
福建省,三明市,宁化县,272443,77015,12656,0.282682983,0.046453754,2503388,0.108829714
福建省,三明市,大田县,311631,107679,15277,0.34553366,0.049022722,2503388,0.1244837
福建省,三明市,尤溪县,352067,104700,16983,0.297386577,0.048237977,2503388,0.14063621
福建省,三明市,沙县,226669,68715,14467,0.303151291,0.063824343,2503388,0.090544894
福建省,三明市,将乐县,148867,45771,8303,0.307462366,0.055774618,2503388,0.059466211
福建省,三明市,泰宁县,110278,36087,7113,0.32723662,0.064500626,2503388,0.044051501
福建省,三明市,建宁县,119979,34882,5184,0.290734212,0.043207561,2503388,0.04792665
福建省,三明市,永安市,347042,117006,27969,0.337152276,0.080592551,2503388,0.13862893
福建省,泉州市,泉州市,8128533,3424214,463840,0.421258547,0.057063187,8128533,1
福建省,泉州市,鲤城区,404817,189113,49391,0.467156765,0.122008216,8128533,0.049801975
福建省,泉州市,丰泽区,529640,258826,109804,0.488682879,0.207318178,8128533,0.065158129
福建省,泉州市,洛江区,187189,84489,19299,0.45135665,0.103099007,8128533,0.023028633
福建省,泉州市,泉港区,313539,109670,17844,0.349781048,0.05691158,8128533,0.038572643
福建省,泉州市,惠安县,944231,368475,46474,0.390238194,0.049218888,8128533,0.116162535
福建省,泉州市,安溪县,977435,348757,30433,0.356808381,0.031135574,8128533,0.120247405
福建省,泉州市,永春县,452217,147609,20341,0.326411877,0.044980618,8128533,0.055633286
福建省,泉州市,德化县,277867,100490,14603,0.361647839,0.05255392,8128533,0.034184151
福建省,泉州市,石狮市,636700,322469,33971,0.506469295,0.053354798,8128533,0.078329017
福建省,泉州市,晋江市,1986447,951672,71117,0.479082503,0.035801106,8128533,0.244379521
福建省,泉州市,南安市,1418451,542644,50563,0.382560977,0.035646631,8128533,0.174502705
福建省,漳州市,漳州市,4809983,1670032,285384,0.347201227,0.059331603,4809983,1
福建省,漳州市,芗城区,538186,210210,92720,0.39058987,0.172282445,4809983,0.111889377
福建省,漳州市,龙文区,167463,67229,9813,0.401455844,0.058598019,4809983,0.034815716
福建省,漳州市,云霄县,415835,139256,14032,0.334882826,0.033744153,4809983,0.086452489
福建省,漳州市,漳浦县,802971,288058,32090,0.358740228,0.039964083,4809983,0.166938428
福建省,漳州市,诏安县,597798,205967,17090,0.344542805,0.028588252,4809983,0.124282768
福建省,漳州市,长泰县,206809,73283,10109,0.354351116,0.048880851,4809983,0.042995786
福建省,漳州市,东山县,211505,71510,10819,0.338100754,0.051152455,4809983,0.043972089
福建省,漳州市,南靖县,333969,106863,16822,0.3199788,0.050369945,4809983,0.06943247
福建省,漳州市,平和县,498533,146895,15122,0.294654516,0.030332997,4809983,0.103645481
福建省,漳州市,华安县,159152,55587,6934,0.34926988,0.043568413,4809983,0.033087851
福建省,漳州市,龙海市,877762,305174,59833,0.347672832,0.068165402,4809983,0.182487547
福建省,南平市,南平市,2645548,748330,161489,0.282863891,0.061041795,2645548,1
福建省,南平市,延平区,467875,139473,42251,0.298098851,0.090304034,2645548,0.176853718
福建省,南平市,顺昌县,191588,49026,9358,0.255892853,0.048844395,2645548,0.072419022
福建省,南平市,浦城县,304583,67328,13806,0.221049763,0.045327546,2645548,0.1151304
福建省,南平市,光泽县,134113,35732,6229,0.266432039,0.046445908,2645548,0.050693845
福建省,南平市,松溪县,125472,34159,6348,0.272244007,0.050592961,2645548,0.047427603
福建省,南平市,政和县,171715,51569,8100,0.300317386,0.047171185,2645548,0.064907157
福建省,南平市,邵武巿,275112,79598,17040,0.289329437,0.061938411,2645548,0.103990553
福建省,南平市,武夷山市,233554,83741,27392,0.358550913,0.117283369,2645548,0.088281898
福建省,南平市,建瓯市,452174,126331,18113,0.279385812,0.040057588,2645548,0.170918842
福建省,南平市,建阳市,289362,81373,12852,0.281215225,0.044414954,2645548,0.109376961
福建省,龙岩市,龙岩市,2559545,824373,178137,0.322077947,0.069597135,2559545,1
福建省,龙岩市,新罗区,662429,265869,77309,0.401354711,0.116705337,2559545,0.258807327
福建省,龙岩市,长汀县,393390,116183,18862,0.29533796,0.04794733,2559545,0.153695286
福建省,龙岩市,永定县,362658,109397,18728,0.301653348,0.05164094,2559545,0.141688464
福建省,龙岩市,上杭县,374047,104722,21683,0.279970164,0.057968651,2559545,0.146138083
福建省,龙岩市,武平县,278182,78264,15084,0.281340993,0.054223494,2559545,0.108684161
福建省,龙岩市,连城县,248645,71951,12744,0.289372398,0.051253796,2559545,0.097144219
福建省,龙岩市,漳平市,240194,77987,13727,0.324683381,0.057149637,2559545,0.09384246
福建省,宁德市,宁德市,2821996,927721,148079,0.328746391,0.052473143,2821996,1
福建省,宁德市,蕉城区,429260,156575,38558,0.364755626,0.089824349,2821996,0.152112193
福建省,宁德市,霞浦县,461176,153676,15146,0.33322636,0.032842125,2821996,0.163421918
福建省,宁德市,古田县,323700,102154,12633,0.315582329,0.039026877,2821996,0.114706045
福建省,宁德市,屏南县,137724,44105,7418,0.320241933,0.053861346,2821996,0.048803755
福建省,宁德市,寿宁县,175874,45403,7535,0.258156407,0.042843172,2821996,0.062322555
福建省,宁德市,周宁县,112701,29177,4836,0.258888564,0.042910001,2821996,0.039936626
福建省,宁德市,柘荣县,88387,29016,5071,0.328283571,0.057372691,2821996,0.031320739
福建省,宁德市,福安市,563640,185763,30111,0.32957739,0.053422397,2821996,0.199730971
福建省,宁德市,福鼎市,529534,181852,26771,0.343418931,0.050555772,2821996,0.187645199
江西省,江西省,江西省,44567797,14680450,3055988,0.329395909,0.06856942,2821996,15.79300502
江西省,南昌市,南昌市,5042566,1783657,950249,0.35372011,0.188445526,5042566,1
江西省,南昌市,东湖区,575489,205655,159847,0.357356961,0.277758567,5042566,0.114126221
江西省,南昌市,南昌市西湖区,503821,170406,102244,0.338227267,0.202937154,5042566,0.099913615
江西省,南昌市,青云谱区,316723,108863,60200,0.343716749,0.19007145,5042566,0.062809887
江西省,南昌市,湾里区,63963,24463,14774,0.382455482,0.230977284,5042566,0.012684613
江西省,南昌市,青山湖区,897843,386518,297269,0.4304962,0.331092407,5042566,0.178052801
江西省,南昌市,南昌县,1018675,328486,132186,0.322463985,0.129762682,5042566,0.202015204
江西省,南昌市,新建县,795412,294779,147514,0.370599136,0.185456091,5042566,0.157739532
江西省,南昌市,安义县,180194,48423,15441,0.268727039,0.085690978,5042566,0.035734584
江西省,南昌市,进贤县,690446,216064,20774,0.312933959,0.030087798,5042566,0.136923542
江西省,景德镇市,景德镇市,1587477,539134,126144,0.339616889,0.079461939,1587477,1
江西省,景德镇市,昌江区,192203,64274,20924,0.334406851,0.108864066,1587477,0.12107451
江西省,景德镇市,珠山区,281358,89467,54449,0.317982784,0.193522132,1587477,0.177235954
江西省,景德镇市,浮梁县,303563,109953,25111,0.362208174,0.082720885,1587477,0.191223558
江西省,景德镇市,乐平市,810353,275440,25660,0.339901253,0.031665213,1587477,0.510465978
江西省,萍乡市,萍乡市,1854515,595054,126904,0.32086772,0.068429751,1854515,1
江西省,萍乡市,安源区,534560,190603,84203,0.356560536,0.157518333,1854515,0.288247871
江西省,萍乡市,湘东区,358990,114063,12323,0.317733084,0.034326861,1854515,0.193576218
江西省,萍乡市,莲花县,236328,68042,10257,0.287913408,0.043401544,1854515,0.127433857
江西省,萍乡市,上栗县,467214,146244,11603,0.313012881,0.024834444,1854515,0.251933255
江西省,萍乡市,芦溪县,257423,76102,8518,0.29563015,0.033089506,1854515,0.138808799
江西省,九江市,九江市,4728778,1593094,327905,0.336893379,0.069342439,4728778,1
江西省,九江市,庐山区,302228,112266,40626,0.371461281,0.134421695,4728778,0.063912495
江西省,九江市,浔阳区,402758,136045,83187,0.337783483,0.206543383,4728778,0.085171687
江西省,九江市,九江县,315219,103736,17240,0.329091838,0.054692135,4728778,0.066659716
江西省,九江市,武宁县,360269,124747,13468,0.346260711,0.037383178,4728778,0.07618649
江西省,九江市,修水县,739986,242857,29702,0.328191344,0.040138597,4728778,0.156485671
江西省,九江市,永修县,376107,121317,17613,0.322559803,0.046829759,4728778,0.07953577
江西省,九江市,德安县,222322,79633,24805,0.358187674,0.111572404,4728778,0.047014683
江西省,九江市,星子县,245526,80704,9121,0.328698386,0.037148815,4728778,0.051921659
江西省,九江市,都昌县,716370,239404,30687,0.334190432,0.042836802,4728778,0.151491569
江西省,九江市,湖口县,275797,91597,18818,0.332117463,0.068231344,4728778,0.058323102
江西省,九江市,彭泽县,353149,118133,19995,0.334513194,0.056619161,4728778,0.074680816
江西省,九江市,瑞昌市,419047,142655,22643,0.340427207,0.054034512,4728778,0.08861634
江西省,新余市,新余市,1138874,377471,123422,0.331442284,0.108371953,1138874,1
江西省,新余市,渝水区,839488,280038,109658,0.333581898,0.130624857,1138874,0.737121051
江西省,新余市,分宜县,299386,97433,13764,0.325442739,0.045974094,1138874,0.262878949
江西省,鹰潭市,鹰潭市,1125156,366359,62318,0.325607294,0.055386098,1125156,1
江西省,鹰潭市,月湖区,214229,72022,27749,0.336191645,0.129529616,1125156,0.190399376
江西省,鹰潭市,余江县,352476,110639,12438,0.313890875,0.035287509,1125156,0.31326856
江西省,鹰潭市,贵溪市,558451,183698,22131,0.32894202,0.03962926,1125156,0.496332064
江西省,赣州市,赣州市,8368447,2602481,383890,0.310987331,0.045873506,8368447,1
江西省,赣州市,章贡区,642653,243184,128625,0.378406387,0.200146891,8368447,0.076794774
江西省,赣州市,赣县,546964,164992,15430,0.301650566,0.028210266,8368447,0.065360275
江西省,赣州市,信丰县,664047,209455,16334,0.315421951,0.024597656,8368447,0.079351282
江西省,赣州市,大余县,289378,89685,13320,0.309923353,0.04602976,8368447,0.034579654
江西省,赣州市,上犹县,257464,77423,10206,0.300713886,0.039640493,8368447,0.030766043
江西省,赣州市,崇义县,187234,60607,9533,0.323696551,0.050914898,8368447,0.022373805
江西省,赣州市,安远县,340740,108796,11550,0.319293303,0.033896813,8368447,0.040717232
江西省,赣州市,龙南县,300301,96833,11834,0.322453139,0.039407128,8368447,0.035884914
江西省,赣州市,定南县,172771,53542,8128,0.309901546,0.047044932,8368447,0.020645527
江西省,赣州市,全南县,180691,58537,6043,0.323961902,0.033443835,8368447,0.021591939
江西省,赣州市,宁都县,794806,264916,27781,0.333309009,0.034953184,8368447,0.094976523
江西省,赣州市,于都县,853457,214973,23210,0.251884981,0.027195278,8368447,0.101985111
江西省,赣州市,兴国县,719830,218780,24147,0.303932873,0.03354542,8368447,0.086017155
江西省,赣州市,会昌县,445137,136302,12660,0.30620236,0.028440682,8368447,0.053192307
江西省,赣州市,寻乌县,288207,95474,9741,0.331268845,0.033798624,8368447,0.034439723
江西省,赣州市,石城县,278246,89685,9110,0.322322693,0.032740812,8368447,0.033249419
江西省,赣州市,瑞金市,618885,197105,19663,0.318484048,0.031771654,8368447,0.073954582
江西省,赣州市,南康市,787636,222192,26575,0.282099853,0.033740205,8368447,0.094119733
江西省,吉安市,吉安市,4810339,1642290,239858,0.341408371,0.049863014,4810339,1
江西省,吉安市,吉州区,338523,110823,38116,0.327372143,0.112595008,4810339,0.070374042
江西省,吉安市,青原区,200176,70087,22211,0.350126888,0.110957358,4810339,0.041613699
江西省,吉安市,吉安县,464295,161508,18683,0.347856427,0.040239503,4810339,0.096520224
江西省,吉安市,吉水县,501337,164935,17299,0.32899028,0.034505732,4810339,0.104220721
江西省,吉安市,峡江县,184483,63469,10282,0.34403712,0.055734133,4810339,0.038351351
江西省,吉安市,新干县,329830,113931,19257,0.3454234,0.058384622,4810339,0.068566893
江西省,吉安市,永丰县,428276,150352,17059,0.351063333,0.039831791,4810339,0.089032395
江西省,吉安市,泰和县,512225,175742,20209,0.343095319,0.039453365,4810339,0.106484179
江西省,吉安市,遂川县,535974,182265,18930,0.340063137,0.035318877,4810339,0.111421253
江西省,吉安市,万安县,301699,104549,16864,0.346534128,0.055896771,4810339,0.062718865
江西省,吉安市,安福县,385631,136085,16654,0.352889161,0.043186362,4810339,0.080167115
江西省,吉安市,永新县,475580,158342,14871,0.332945036,0.031269187,4810339,0.098866213
江西省,吉安市,井冈山市,152310,50202,9423,0.329604097,0.061867244,4810339,0.031663049
江西省,宜春市,宜春市,5419591,1732084,250732,0.319596811,0.046264008,5419591,1
江西省,宜春市,袁州区,1045952,337952,70537,0.323104693,0.067438085,5419591,0.192994637
江西省,宜春市,奉新县,312956,103395,12108,0.330381907,0.038689145,5419591,0.057745317
江西省,宜春市,万载县,476856,143986,13308,0.301948597,0.027907796,5419591,0.087987451
江西省,宜春市,上高县,326697,98849,15636,0.302570884,0.047860862,5419591,0.060280748
江西省,宜春市,宜丰县,274046,89050,12488,0.324945447,0.045568992,5419591,0.050565808
江西省,宜春市,靖安县,144800,47579,7955,0.328584254,0.054937845,5419591,0.026717883
江西省,宜春市,铜鼓县,135139,47547,8147,0.351837737,0.060286076,5419591,0.024935276
江西省,宜春市,丰城市,1336392,429951,38695,0.321725212,0.028954828,5419591,0.246585397
江西省,宜春市,樟树市,555120,180695,28413,0.325506197,0.051183528,5419591,0.102428394
江西省,宜春市,高安市,811633,253080,43445,0.311815808,0.053527888,5419591,0.149759087
江西省,抚州市,抚州市,3912307,1331026,211645,0.340215121,0.054097237,3912307,1
江西省,抚州市,临川区,1089888,347194,92609,0.318559338,0.084971116,3912307,0.278579365
江西省,抚州市,南城县,306236,105460,12926,0.344374927,0.042209277,3912307,0.078275043
江西省,抚州市,黎川县,230086,77456,10462,0.336639344,0.045469955,3912307,0.058810824
江西省,抚州市,南丰县,287932,103328,11613,0.358862509,0.04033244,3912307,0.073596474
江西省,抚州市,崇仁县,347837,115207,14624,0.331209733,0.042042681,3912307,0.088908411
江西省,抚州市,乐安县,345766,119321,11889,0.345091767,0.034384526,3912307,0.088379056
江西省,抚州市,宜黄县,224039,79164,10840,0.353349194,0.048384433,3912307,0.057265189
江西省,抚州市,金溪县,294826,106807,13319,0.362271306,0.045175799,3912307,0.075358606
江西省,抚州市,资溪县,111983,38151,5505,0.34068564,0.049159247,3912307,0.028623265
江西省,抚州市,东乡县,438319,154174,18223,0.351739258,0.041574744,3912307,0.112035942
江西省,抚州市,广昌县,235395,84764,9635,0.36009261,0.040931201,3912307,0.060167824
江西省,上饶市,上饶市,6579747,2117800,252921,0.321866479,0.03843932,6579747,1
江西省,上饶市,信州区,416219,137847,51785,0.331188629,0.124417674,6579747,0.063257599
江西省,上饶市,上饶县,700267,227141,23308,0.324363421,0.033284447,6579747,0.106427648
江西省,上饶市,广丰县,752953,236661,20646,0.314310455,0.027420038,6579747,0.114434947
江西省,上饶市,玉山县,574369,165383,24314,0.28793859,0.042331672,6579747,0.087293478
江西省,上饶市,铅山县,426998,146482,13060,0.343050787,0.030585623,6579747,0.064895808
江西省,上饶市,横峰县,184870,54735,6608,0.296072916,0.035744036,6579747,0.028096825
江西省,上饶市,弋阳县,353379,112291,12804,0.317763648,0.036233053,6579747,0.05370708
江西省,上饶市,余干县,887616,306696,23201,0.345527796,0.026138555,6579747,0.134901236
江西省,上饶市,鄱阳县,1296757,420602,36142,0.324349126,0.027871066,6579747,0.19708311
江西省,上饶市,万年县,359098,108537,12683,0.302248968,0.035319049,6579747,0.054576263
江西省,上饶市,婺源县,334020,108555,13634,0.324995509,0.040817915,6579747,0.05076487
